clip_name,clip_path,label,frame_count,duration_sec,fps,width,height,resolution,ApplyEyeMakeup,ApplyLipstick,Archery,BabyCrawling,BalanceBeam,BandMarching,BaseballPitch,Basketball,BasketballDunk,BenchPress,Biking,Billiards,BlowDryHair,BlowingCandles,BodyWeightSquats,Bowling,BoxingPunchingBag,BoxingSpeedBag,BreastStroke,BrushingTeeth,CleanAndJerk,CliffDiving,CricketBowling,CricketShot,CuttingInKitchen,Diving,Drumming,Fencing,FieldHockeyPenalty,FloorGymnastics,FrisbeeCatch,FrontCrawl,GolfSwing,Haircut,HammerThrow,Hammering,HandstandPushups,HandstandWalking,HeadMassage,HighJump,HorseRace,HorseRiding,HulaHoop,IceDancing,JavelinThrow,JugglingBalls,JumpRope,JumpingJack,Kayaking,Knitting,LongJump,Lunges,MilitaryParade,Mixing,MoppingFloor,Nunchucks,ParallelBars,PizzaTossing,PlayingCello,PlayingDaf,PlayingDhol,PlayingFlute,PlayingGuitar,PlayingPiano,PlayingSitar,PlayingTabla,PlayingViolin,PoleVault,PommelHorse,PullUps,Punch,PushUps,Rafting,RockClimbingIndoor,RopeClimbing,Rowing,SalsaSpin,ShavingBeard,Shotput,SkateBoarding,Skiing,Skijet,SkyDiving,SoccerJuggling,SoccerPenalty,StillRings,SumoWrestling,Surfing,Swing,TableTennisShot,TaiChi,TennisSwing,ThrowDiscus,TrampolineJumping,Typing,UnevenBars,VolleyballSpiking,WalkingWithDog,WallPushups,WritingOnBoard,YoYo
v_ApplyEyeMakeup_g01_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c01.avi,ApplyEyeMakeup,164,6.56,25.0,320,240,320x240,0.010585131123661995,0.010510909371078014,0.009879701770842075,0.010101929306983948,0.009874192997813225,0.009757128544151783,0.009844765067100525,0.009750538505613804,0.009737391024827957,0.010068160481750965,0.009855629876255989,0.009871897287666798,0.010378235019743443,0.010206437669694424,0.009893995709717274,0.009937570430338383,0.009931625798344612,0.009789928793907166,0.00982206966727972,0.01033336203545332,0.00962210725992918,0.009661098010838032,0.009787323884665966,0.00966582726687193,0.010027826763689518,0.009934065863490105,0.00994904525578022,0.00975122768431902,0.009740283712744713,0.009932956658303738,0.00976945273578167,0.009799743071198463,0.009862839244306087,0.010082725435495377,0.009725085459649563,0.010069855488836765,0.009757750667631626,0.009502684697508812,0.010302436538040638,0.0096939941868186,0.009865068830549717,0.009714307263493538,0.010045100003480911,0.009847701527178288,0.009864085353910923,0.010070533491671085,0.009812009520828724,0.009864439256489277,0.009626326151192188,0.010156629607081413,0.009505041874945164,0.009860681369900703,0.009893613867461681,0.010100738145411015,0.009894723072648048,0.010091680102050304,0.009920562617480755,0.009995788335800171,0.009838560596108437,0.010097315534949303,0.009757854044437408,0.010266410186886787,0.009898881427943707,0.010088943876326084,0.009765814989805222,0.009818687103688717,0.010031637735664845,0.009582754224538803,0.010017908178269863,0.009886324405670166,0.01006218884140253,0.010128919035196304,0.009725814685225487,0.00954368244856596,0.009779767133295536,0.009764136746525764,0.00996449589729309,0.009952245280146599,0.009871834889054298,0.009677473455667496,0.009801782667636871,0.009924107231199741,0.009935476817190647,0.009895318187773228,0.009774887934327126,0.010086539201438427,0.009994237683713436,0.009744365699589252,0.009913552552461624,0.009552706964313984,0.009874743409454823,0.009749606251716614,0.009732336737215519,0.009572533890604973,0.010195698589086533,0.010051353834569454,0.00988079234957695,0.009772744961082935,0.010007282719016075,0.010003585368394852,0.010116721503436565
v_ApplyEyeMakeup_g01_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c02.avi,ApplyEyeMakeup,123,4.92,25.0,320,240,320x240,0.01065734215080738,0.010492494329810143,0.009907103143632412,0.010059121064841747,0.009849250316619873,0.009770819917321205,0.009846857748925686,0.009791690856218338,0.009772022254765034,0.01012667641043663,0.009874723851680756,0.009900379925966263,0.010320374742150307,0.010122613050043583,0.009878034703433514,0.009929100051522255,0.010000485926866531,0.009812863543629646,0.00979665294289589,0.010229148901998997,0.009653222747147083,0.009654917754232883,0.00981787871569395,0.009713279083371162,0.010031153447926044,0.009918080642819405,0.010011927224695683,0.009748725220561028,0.009774317033588886,0.00996563769876957,0.009737526997923851,0.009803233668208122,0.00981138925999403,0.010072161443531513,0.00976808462291956,0.010103920474648476,0.00977540947496891,0.009519344195723534,0.01025344617664814,0.009659302420914173,0.009889344684779644,0.009725100360810757,0.010013033635914326,0.009840457700192928,0.00992547906935215,0.010075310245156288,0.009791956283152103,0.00983456987887621,0.009639103896915913,0.01013089157640934,0.009498454630374908,0.00980968028306961,0.009914119727909565,0.010050647892057896,0.009834889322519302,0.010109814815223217,0.009941810742020607,0.010010835714638233,0.009838992729783058,0.010074214078485966,0.009776044636964798,0.010232923552393913,0.009860740043222904,0.010071437805891037,0.009698200039565563,0.009787613525986671,0.010016114450991154,0.009619120508432388,0.010015777312219143,0.00989578664302826,0.010121543891727924,0.010101597756147385,0.00974991824477911,0.00956390518695116,0.009777112863957882,0.009796728380024433,0.009974753484129906,0.009845763444900513,0.009925691410899162,0.009676910936832428,0.00980546697974205,0.00991968996822834,0.009960614144802094,0.009889274835586548,0.009798355400562286,0.010077178478240967,0.010028149001300335,0.009701237082481384,0.009909113869071007,0.009537155739963055,0.009862889535725117,0.009752149693667889,0.009808012284338474,0.009538199752569199,0.010171200148761272,0.010100237093865871,0.009888187982141972,0.009782293811440468,0.00998916756361723,0.009978332556784153,0.010115996934473515
v_ApplyEyeMakeup_g01_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c03.avi,ApplyEyeMakeup,259,10.36,25.0,320,240,320x240,0.01098970789462328,0.010755921714007854,0.009937198832631111,0.009983791969716549,0.00991214532405138,0.009874681942164898,0.009822231717407703,0.009716367349028587,0.009711598046123981,0.010021386668086052,0.00982900895178318,0.009910938329994678,0.010301206260919571,0.010089957155287266,0.009762097150087357,0.00993646401911974,0.01004813052713871,0.009771371260285378,0.009751652367413044,0.010259836912155151,0.009511440061032772,0.009601523168385029,0.009872782044112682,0.009826676920056343,0.01005691196769476,0.009936717338860035,0.009931866079568863,0.009785793721675873,0.009810426272451878,0.00998909492045641,0.009745985269546509,0.009738142602145672,0.009906387887895107,0.010059969499707222,0.009696091525256634,0.010141955688595772,0.009623285382986069,0.009463926777243614,0.01009724847972393,0.009631936438381672,0.009941971860826015,0.009690611623227596,0.009990712627768517,0.00991553533822298,0.009901121258735657,0.010028155520558357,0.00986256543546915,0.009836392477154732,0.009628033265471458,0.010082254186272621,0.00944541022181511,0.009725861251354218,0.009924123995006084,0.010178081691265106,0.00987658929079771,0.010069337673485279,0.010135365650057793,0.009990737773478031,0.009801410138607025,0.010173073038458824,0.009764964692294598,0.010248537175357342,0.009900325909256935,0.010021419264376163,0.009764759801328182,0.009687851183116436,0.01002122089266777,0.00960604753345251,0.010056143626570702,0.009873067028820515,0.010189860127866268,0.009973183274269104,0.009722668677568436,0.009489182382822037,0.009710070677101612,0.009805059991776943,0.010094094090163708,0.009889483451843262,0.009868194349110126,0.00966330710798502,0.009989405050873756,0.01001124270260334,0.009922327473759651,0.00975195225328207,0.0096869096159935,0.01015206053853035,0.010009635239839554,0.009732658043503761,0.009991035796701908,0.009464690461754799,0.009861400350928307,0.009744266048073769,0.009791305288672447,0.009470243938267231,0.010149561800062656,0.010190147906541824,0.009921461343765259,0.009739594534039497,0.009866677224636078,0.010048272088170052,0.010144500993192196
v_ApplyEyeMakeup_g01_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c04.avi,ApplyEyeMakeup,235,9.4,25.0,320,240,320x240,0.010838387534022331,0.010681549087166786,0.009976635687053204,0.009964166209101677,0.009858638979494572,0.009826851077377796,0.009841697290539742,0.009683963842689991,0.009685210883617401,0.010016128420829773,0.009892393834888935,0.009956680238246918,0.010326492600142956,0.010117585770785809,0.00975522119551897,0.009888720698654652,0.009967375546693802,0.009740346111357212,0.0097653241828084,0.010252166539430618,0.009532126598060131,0.009612256661057472,0.009825999848544598,0.00979867484420538,0.010046921670436859,0.009921695105731487,0.010019935667514801,0.009836859069764614,0.00980338640511036,0.009955039247870445,0.009753022342920303,0.009704340249300003,0.009920022450387478,0.010038926266133785,0.009701191447675228,0.010151454247534275,0.009613528847694397,0.009452293626964092,0.010152041912078857,0.009617705829441547,0.00991063192486763,0.009722741320729256,0.010086837224662304,0.009878323413431644,0.009903013706207275,0.01008981466293335,0.00987451896071434,0.009866015985608101,0.00961252860724926,0.010198112577199936,0.009413568302989006,0.009789293631911278,0.009906107559800148,0.010122262872755527,0.009900715202093124,0.010160468518733978,0.010041188448667526,0.010025523602962494,0.00979061983525753,0.010137881152331829,0.009805485606193542,0.01032137218862772,0.009901871904730797,0.010025201365351677,0.009808830916881561,0.009756695479154587,0.01009543426334858,0.009582685306668282,0.009976203553378582,0.00985975842922926,0.010158149525523186,0.009987868368625641,0.009711632505059242,0.009477831423282623,0.009770369157195091,0.009802001528441906,0.010031051002442837,0.009871657937765121,0.009849052876234055,0.00967609602957964,0.009926903992891312,0.009967065416276455,0.009924004785716534,0.009843681007623672,0.00971278827637434,0.010107520036399364,0.00997158046811819,0.009720339439809322,0.010011502541601658,0.009503587149083614,0.009867485612630844,0.009756417945027351,0.00977740716189146,0.009495964273810387,0.01014796830713749,0.010142417624592781,0.009859991259872913,0.009777833707630634,0.00986666139215231,0.010024521499872208,0.010201993398368359
v_ApplyEyeMakeup_g01_c05,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c05.avi,ApplyEyeMakeup,296,11.84,25.0,320,240,320x240,0.011012586764991283,0.01074153184890747,0.009961026720702648,0.009900894947350025,0.009928029030561447,0.009836455807089806,0.009916245937347412,0.009709649719297886,0.009691736660897732,0.009999441914260387,0.009855351410806179,0.009946448728442192,0.010313748382031918,0.01005575805902481,0.00984275247901678,0.00998684111982584,0.010074540041387081,0.00986013188958168,0.009794987738132477,0.010261576622724533,0.009652398526668549,0.009610147215425968,0.009904555045068264,0.009856338612735271,0.010027977637946606,0.0099003491923213,0.010010488331317902,0.009819544851779938,0.009806335903704166,0.00992401409894228,0.00969691015779972,0.009724844247102737,0.009941733442246914,0.01003853790462017,0.009706242009997368,0.010158655233681202,0.00963655300438404,0.00945253949612379,0.010158264078199863,0.009575595147907734,0.009923280216753483,0.009685729630291462,0.009995857253670692,0.00992074329406023,0.009871354326605797,0.010042089968919754,0.009834052063524723,0.009872871451079845,0.009585765190422535,0.010128340683877468,0.009404154494404793,0.009814849123358727,0.009934993460774422,0.010182784870266914,0.009800641797482967,0.010063358582556248,0.01006399653851986,0.00995657965540886,0.009748417884111404,0.010170058347284794,0.009789960458874702,0.010195381939411163,0.00982406921684742,0.010007011704146862,0.009730558842420578,0.0097579350695014,0.009973720647394657,0.009559878148138523,0.010027541778981686,0.009888582862913609,0.010223197750747204,0.009978893212974072,0.009762591682374477,0.00946145597845316,0.009718025103211403,0.009794706478714943,0.010076508857309818,0.009825972840189934,0.009933429770171642,0.009661303833127022,0.00996199157088995,0.009989048354327679,0.009886130690574646,0.009754905477166176,0.009691847488284111,0.01017712615430355,0.009980644099414349,0.009702513925731182,0.009997275657951832,0.009408921003341675,0.0098579041659832,0.00973899569362402,0.00975680723786354,0.009494703263044357,0.01017698086798191,0.01024007797241211,0.0099039850756526,0.009698024019598961,0.009842460975050926,0.010064548812806606,0.010192683897912502
v_ApplyEyeMakeup_g01_c06,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c06.avi,ApplyEyeMakeup,122,4.88,25.0,320,240,320x240,0.010899431072175503,0.01062730047851801,0.010000480338931084,0.010011283680796623,0.009901641868054867,0.009833214804530144,0.009830028750002384,0.009697452187538147,0.009681041352450848,0.010012226179242134,0.009837855584919453,0.009957673028111458,0.010300843976438046,0.010103280656039715,0.009793238714337349,0.009948446415364742,0.009904064238071442,0.009681694209575653,0.009802881628274918,0.010248742066323757,0.009529857896268368,0.009605438448488712,0.009882677346467972,0.009841423481702805,0.010081104934215546,0.009919656440615654,0.010063109919428825,0.009819267317652702,0.009794089011847973,0.009951917454600334,0.009692173451185226,0.009814524091780186,0.009879917837679386,0.010139111429452896,0.009662925265729427,0.0100887855514884,0.009689473547041416,0.009455762803554535,0.01023908518254757,0.009633242152631283,0.009919015690684319,0.009688164107501507,0.009970532730221748,0.009852035902440548,0.009842605330049992,0.009988454170525074,0.009787802584469318,0.00980722438544035,0.009656713344156742,0.010139225050807,0.009476942010223866,0.009792398661375046,0.009961633011698723,0.010224985890090466,0.009841459803283215,0.010043264366686344,0.010019988752901554,0.010042110458016396,0.009877059608697891,0.010196520946919918,0.009815658442676067,0.010282582603394985,0.009924394078552723,0.010134311392903328,0.009783437475562096,0.009760248474776745,0.010072887875139713,0.009580106474459171,0.01006419025361538,0.009812398813664913,0.010134068317711353,0.010073238983750343,0.009777246043086052,0.009477220475673676,0.009715219028294086,0.009844938293099403,0.010052425786852837,0.00982045941054821,0.009830174967646599,0.009684708900749683,0.009919813834130764,0.009916923940181732,0.00989565160125494,0.009766011498868465,0.009688672609627247,0.010146272368729115,0.009922690689563751,0.009754706174135208,0.009920565411448479,0.009531521238386631,0.009851868264377117,0.009728452190756798,0.009740280918776989,0.00949281919747591,0.010189997032284737,0.010113311931490898,0.009899722412228584,0.009763816371560097,0.009937834925949574,0.010062364861369133,0.01013230625540018
v_ApplyEyeMakeup_g02_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c01.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.01096968725323677,0.01066090539097786,0.00975655484944582,0.009731700643897057,0.009949745610356331,0.009764851070940495,0.009737689048051834,0.009721994400024414,0.009851545095443726,0.009850491769611835,0.009736028499901295,0.009857854805886745,0.010339188389480114,0.010145566426217556,0.00964784249663353,0.009960832074284554,0.010051953606307507,0.010112179443240166,0.009918611496686935,0.010535508394241333,0.009569402784109116,0.009855289943516254,0.009986551478505135,0.009990560822188854,0.009961532428860664,0.009936586953699589,0.009785142727196217,0.009635922499001026,0.009926819242537022,0.010019169189035892,0.009689702652394772,0.009845367632806301,0.009778079576790333,0.009874390438199043,0.009953653439879417,0.010191948153078556,0.009579993784427643,0.009368068538606167,0.010187214240431786,0.009874601848423481,0.009890121407806873,0.009729485027492046,0.009926759637892246,0.00992967002093792,0.009840228594839573,0.009893065318465233,0.00977474544197321,0.009919175878167152,0.009528204798698425,0.009944929741322994,0.009817401878535748,0.009608571417629719,0.009796591475605965,0.010061193257570267,0.010006296448409557,0.009912547655403614,0.010063441470265388,0.009834676049649715,0.009786209091544151,0.010122875683009624,0.010048489086329937,0.010236443020403385,0.009844247251749039,0.009844970889389515,0.01000831089913845,0.009862933307886124,0.010013803839683533,0.010011373087763786,0.010028654709458351,0.009766188450157642,0.010158687829971313,0.009816662408411503,0.009593784809112549,0.009609732776880264,0.009611990302801132,0.009912134148180485,0.010067038238048553,0.010159083642065525,0.010090277530252934,0.009709276258945465,0.009802828542888165,0.009953372180461884,0.009867032058537006,0.00976034626364708,0.009788653813302517,0.010113343596458435,0.009949975647032261,0.009718161076307297,0.009843608364462852,0.00962797924876213,0.00981874205172062,0.009711891412734985,0.009820854291319847,0.009540119208395481,0.009932001121342182,0.010152834467589855,0.010032083839178085,0.009538928978145123,0.009802334941923618,0.009852739050984383,0.010281178168952465
v_ApplyEyeMakeup_g02_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c02.avi,ApplyEyeMakeup,146,5.84,25.0,320,240,320x240,0.01106917206197977,0.010715489275753498,0.009843716397881508,0.009818579070270061,0.009976420551538467,0.009788687340915203,0.009752481244504452,0.00966419093310833,0.009770125150680542,0.009832401759922504,0.009768915362656116,0.009844832122325897,0.010386019013822079,0.010131437331438065,0.0096041364595294,0.009905391372740269,0.010003035888075829,0.010056320577859879,0.009907579980790615,0.010515160858631134,0.009513053111732006,0.009787599556148052,0.00994337722659111,0.009960752911865711,0.010016810148954391,0.009905465878546238,0.009757923893630505,0.009657631628215313,0.009896591305732727,0.010005386546254158,0.009720214642584324,0.009802857413887978,0.009800733998417854,0.00994511041790247,0.009892167523503304,0.010220739990472794,0.00955695379525423,0.009393138810992241,0.010247485712170601,0.009822391904890537,0.009905623272061348,0.009755688719451427,0.009933860041201115,0.009921378456056118,0.009833553805947304,0.009886088781058788,0.009840394370257854,0.00993134081363678,0.00956236757338047,0.009940985590219498,0.009767105802893639,0.009644154459238052,0.009827019646763802,0.010084838606417179,0.010058924555778503,0.009943596087396145,0.010092785581946373,0.009859295561909676,0.0098101906478405,0.010141490958631039,0.009940365329384804,0.010274600237607956,0.00985074881464243,0.009858555160462856,0.009951641783118248,0.009769588708877563,0.010017262771725655,0.009891392663121223,0.01001389604061842,0.009733433835208416,0.010132561437785625,0.009833230637013912,0.009554196149110794,0.009605277329683304,0.009659843519330025,0.009917096234858036,0.010088172741234303,0.010165478102862835,0.009988517500460148,0.009686033241450787,0.009827151894569397,0.009968020021915436,0.009868606925010681,0.009734532795846462,0.009748827666044235,0.01017129234969616,0.009953978471457958,0.009722674265503883,0.009877935983240604,0.009613594971597195,0.009860455058515072,0.009736226871609688,0.009755304083228111,0.009515530429780483,0.009980328381061554,0.010214073583483696,0.009995506145060062,0.009617984294891357,0.009843716397881508,0.009844191372394562,0.010277066379785538
v_ApplyEyeMakeup_g02_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c03.avi,ApplyEyeMakeup,216,8.64,25.0,320,240,320x240,0.011078105308115482,0.010716801509261131,0.0098631726577878,0.009778224863111973,0.009956992231309414,0.009798246435821056,0.00981482956558466,0.009680988267064095,0.009848637506365776,0.009804739616811275,0.009740122593939304,0.009946700185537338,0.010314350947737694,0.010074394755065441,0.009592441841959953,0.009888487868010998,0.009954129345715046,0.009928102605044842,0.009923264384269714,0.010505987331271172,0.009519122540950775,0.009841807186603546,0.009921078570187092,0.01000886969268322,0.01001327857375145,0.009910370223224163,0.009875182993710041,0.009669638238847256,0.009918889962136745,0.009986338205635548,0.00971535500138998,0.009877237491309643,0.009871631860733032,0.009953265078365803,0.00988326221704483,0.010216922499239445,0.009494710713624954,0.009372354485094547,0.010124530643224716,0.00983155332505703,0.009913822636008263,0.00975913368165493,0.009977651759982109,0.009946384467184544,0.009843749925494194,0.009914209134876728,0.009811331517994404,0.009954382665455341,0.009612367488443851,0.009956736117601395,0.009752335026860237,0.009678803384304047,0.009861664846539497,0.010178943164646626,0.010023152455687523,0.010009917430579662,0.010073041543364525,0.00984086375683546,0.009760592132806778,0.010155607014894485,0.009966365993022919,0.010233031585812569,0.009819048456847668,0.009811416268348694,0.009902765974402428,0.009779844433069229,0.009927094914019108,0.010027400217950344,0.009951022453606129,0.009756376035511494,0.01011163555085659,0.00976385548710823,0.009630626067519188,0.0095532750710845,0.009616116061806679,0.00989622250199318,0.010134502314031124,0.010046632029116154,0.010024750605225563,0.009642413817346096,0.00993000902235508,0.010052531026303768,0.009981254115700722,0.009700454771518707,0.009698632173240185,0.01013244315981865,0.009905269369482994,0.009727203287184238,0.009876653552055359,0.009614803828299046,0.009923657402396202,0.009746483527123928,0.009805433452129364,0.009570772759616375,0.00993130262941122,0.01022069901227951,0.010015408508479595,0.009579320438206196,0.009720827452838421,0.009843585081398487,0.01019008457660675
v_ApplyEyeMakeup_g02_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c04.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.011087999679148197,0.010639406740665436,0.009821166284382343,0.009924620389938354,0.010014030151069164,0.009754040278494358,0.009780180640518665,0.00965236034244299,0.009791797026991844,0.010090328752994537,0.009833099320530891,0.009798198938369751,0.0104946568608284,0.01006395649164915,0.00974852405488491,0.009932738728821278,0.009919692762196064,0.00983028206974268,0.009797967039048672,0.01041998527944088,0.009665010496973991,0.009640107862651348,0.009840133599936962,0.009849388152360916,0.010161912068724632,0.009902682155370712,0.009842408820986748,0.00957375206053257,0.009891003370285034,0.010056208819150925,0.009784421883523464,0.009639480151236057,0.009781482629477978,0.010351928882300854,0.009700250811874866,0.010164914652705193,0.009587341919541359,0.009483967907726765,0.01042516715824604,0.009797513484954834,0.009963197633624077,0.00976638589054346,0.00992228090763092,0.009936186484992504,0.009922501631081104,0.009949310682713985,0.009737245738506317,0.01000337302684784,0.009609021246433258,0.009997552260756493,0.00955435074865818,0.009814281947910786,0.00977314356714487,0.010174484923481941,0.00999681930989027,0.009910316206514835,0.0100474301725626,0.010031363926827908,0.009808837436139584,0.010193927213549614,0.00960255041718483,0.010093007236719131,0.009798108600080013,0.009779303334653378,0.0097062848508358,0.009652326814830303,0.00989511888474226,0.009801385924220085,0.010171031579375267,0.009850836358964443,0.01006370410323143,0.009683961048722267,0.009483132511377335,0.009609600529074669,0.009675471112132072,0.009895464405417442,0.01019663643091917,0.010312630794942379,0.00984221138060093,0.009753032587468624,0.009951937012374401,0.010113682597875595,0.0100824860855937,0.009651115164160728,0.009593451395630836,0.010159958153963089,0.009958131238818169,0.009881108067929745,0.00988800823688507,0.009637339971959591,0.00995003990828991,0.009714379906654358,0.009824092499911785,0.009573711082339287,0.009853236377239227,0.010135454125702381,0.010133444331586361,0.009581485763192177,0.009778491221368313,0.009925958700478077,0.010100627318024635
