clip_name,clip_path,label,frame_count,duration_sec,fps,width,height,resolution,ApplyEyeMakeup,ApplyLipstick,Archery,BabyCrawling,BalanceBeam,BandMarching,BaseballPitch,Basketball,BasketballDunk,BenchPress,Biking,Billiards,BlowDryHair,BlowingCandles,BodyWeightSquats,Bowling,BoxingPunchingBag,BoxingSpeedBag,BreastStroke,BrushingTeeth,CleanAndJerk,CliffDiving,CricketBowling,CricketShot,CuttingInKitchen,Diving,Drumming,Fencing,FieldHockeyPenalty,FloorGymnastics,FrisbeeCatch,FrontCrawl,GolfSwing,Haircut,HammerThrow,Hammering,HandstandPushups,HandstandWalking,HeadMassage,HighJump,HorseRace,HorseRiding,HulaHoop,IceDancing,JavelinThrow,JugglingBalls,JumpRope,JumpingJack,Kayaking,Knitting,LongJump,Lunges,MilitaryParade,Mixing,MoppingFloor,Nunchucks,ParallelBars,PizzaTossing,PlayingCello,PlayingDaf,PlayingDhol,PlayingFlute,PlayingGuitar,PlayingPiano,PlayingSitar,PlayingTabla,PlayingViolin,PoleVault,PommelHorse,PullUps,Punch,PushUps,Rafting,RockClimbingIndoor,RopeClimbing,Rowing,SalsaSpin,ShavingBeard,Shotput,SkateBoarding,Skiing,Skijet,SkyDiving,SoccerJuggling,SoccerPenalty,StillRings,SumoWrestling,Surfing,Swing,TableTennisShot,TaiChi,TennisSwing,ThrowDiscus,TrampolineJumping,Typing,UnevenBars,VolleyballSpiking,WalkingWithDog,WallPushups,WritingOnBoard,YoYo
v_ApplyEyeMakeup_g01_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c01.avi,ApplyEyeMakeup,164,6.56,25.0,320,240,320x240,0.010547967627644539,0.010476009920239449,0.009790250100195408,0.010076972655951977,0.009887950494885445,0.009773668833076954,0.00988896656781435,0.009734670631587505,0.009739058092236519,0.01009445358067751,0.009853150695562363,0.009770683944225311,0.010368767194449902,0.010246937163174152,0.00983346812427044,0.009848227724432945,0.009953259490430355,0.009849583730101585,0.009871781803667545,0.010351665318012238,0.009598914533853531,0.009735709987580776,0.009759084321558475,0.009677175432443619,0.010007313452661037,0.00995392631739378,0.009951811283826828,0.009720640257000923,0.009704959578812122,0.009925201535224915,0.009768170304596424,0.009914166294038296,0.00980732124298811,0.010034512728452682,0.009689128026366234,0.010106432251632214,0.009793556295335293,0.009445328265428543,0.010426569730043411,0.009749911725521088,0.009878610260784626,0.009737130254507065,0.009955299086868763,0.009822780266404152,0.00991539191454649,0.010066387243568897,0.00977855734527111,0.00988471694290638,0.009607261046767235,0.010208714753389359,0.009521594271063805,0.00981034617871046,0.009931989014148712,0.010096393525600433,0.009909188374876976,0.010039236396551132,0.009844997897744179,0.009979642927646637,0.009831409901380539,0.010085869580507278,0.009707700461149216,0.010262487456202507,0.009941932745277882,0.010053574107587337,0.009824064560234547,0.009867115877568722,0.009992167353630066,0.009524951688945293,0.010074038058519363,0.00988234393298626,0.010061454027891159,0.010190682485699654,0.009698632173240185,0.009551341645419598,0.009765543974936008,0.009753311984241009,0.010012958198785782,0.009936663322150707,0.009862990118563175,0.00972906593233347,0.009739638306200504,0.009935278445482254,0.009932105429470539,0.009899280965328217,0.009786251001060009,0.010070497170090675,0.010075783357024193,0.009794258512556553,0.009850862435996532,0.009503396227955818,0.009940830990672112,0.00972180999815464,0.009719731286168098,0.009553930722177029,0.010204866528511047,0.01006736233830452,0.009892350062727928,0.009771047160029411,0.010065295733511448,0.01001194678246975,0.010137606412172318
v_ApplyEyeMakeup_g01_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c02.avi,ApplyEyeMakeup,123,4.92,25.0,320,240,320x240,0.010641158558428288,0.010405894368886948,0.00994043704122305,0.010079190135002136,0.009939334355294704,0.00974908284842968,0.009885638020932674,0.009780491702258587,0.009772118180990219,0.010120926424860954,0.009867324493825436,0.009935127571225166,0.010310940444469452,0.01018852274864912,0.009904516860842705,0.009925617836415768,0.009969653561711311,0.009821866638958454,0.009893539361655712,0.010195291601121426,0.009733392857015133,0.009707286022603512,0.009798385202884674,0.009695989079773426,0.010087581351399422,0.009921341203153133,0.010001441463828087,0.009804420173168182,0.009792447090148926,0.009913239628076553,0.009704837575554848,0.00991698820143938,0.00982152670621872,0.010068465955555439,0.009733365848660469,0.010070511139929295,0.009790629148483276,0.009517784230411053,0.010217343457043171,0.009735477156937122,0.009927301667630672,0.009779269807040691,0.00998845137655735,0.009921533986926079,0.009746233932673931,0.009945057332515717,0.009777432307600975,0.009850011207163334,0.009635119698941708,0.010038196109235287,0.009554758667945862,0.009855094365775585,0.009899068623781204,0.010070368647575378,0.009807146154344082,0.009979363530874252,0.009873521514236927,0.010003766044974327,0.009848536923527718,0.010036038234829903,0.009857303462922573,0.010132824070751667,0.009794926270842552,0.010097981430590153,0.009664665907621384,0.00979307759553194,0.009961847215890884,0.00971416849642992,0.010007670149207115,0.0099146394059062,0.010094313882291317,0.010184647515416145,0.009850829839706421,0.00960911251604557,0.009809334762394428,0.009881848469376564,0.009978336282074451,0.00973422359675169,0.009924904443323612,0.009754301980137825,0.009809925220906734,0.009924687445163727,0.00998630840331316,0.009793713688850403,0.009770995005965233,0.010097012855112553,0.010012386366724968,0.009740747511386871,0.009842926636338234,0.009500974789261818,0.00984643679112196,0.009685362689197063,0.009783663786947727,0.009571890346705914,0.010172915644943714,0.01005372405052185,0.009935877285897732,0.00976429134607315,0.01001958642154932,0.00997849553823471,0.010051792487502098
v_ApplyEyeMakeup_g01_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c03.avi,ApplyEyeMakeup,259,10.36,25.0,320,240,320x240,0.010919892229139805,0.010676288977265358,0.009917366318404675,0.010056239552795887,0.009974570013582706,0.009792677126824856,0.009806583635509014,0.009612035937607288,0.009695529006421566,0.010065119713544846,0.00988734420388937,0.009895999915897846,0.010381284169852734,0.010128376074135303,0.009674666449427605,0.00988686177879572,0.009989570826292038,0.009808046743273735,0.009858616627752781,0.0102472435683012,0.00948773417621851,0.009596286341547966,0.009891601279377937,0.009856591932475567,0.010130412876605988,0.009906498715281487,0.009937970899045467,0.009826898574829102,0.00975234154611826,0.009941120631992817,0.009700595401227474,0.009811917319893837,0.009934389032423496,0.010124556720256805,0.009684252552688122,0.010144161991775036,0.009685447439551353,0.009514065459370613,0.010204869322478771,0.009699758142232895,0.009941890835762024,0.009744090959429741,0.009963024407625198,0.009906881488859653,0.009860662743449211,0.00992845743894577,0.009884001687169075,0.009825589135289192,0.009621270932257175,0.010076667182147503,0.009523485787212849,0.009746896103024483,0.00993893202394247,0.010202648118138313,0.009934866800904274,0.009978964924812317,0.01008065976202488,0.009957890957593918,0.009829770773649216,0.0101769482716918,0.009781289845705032,0.010207021608948708,0.009912936016917229,0.010104644112288952,0.00978255644440651,0.009688226506114006,0.010006763972342014,0.00965453777462244,0.009981225244700909,0.00992223247885704,0.010101459920406342,0.01002824492752552,0.009736531414091587,0.009447544813156128,0.009760563261806965,0.009881469421088696,0.01011134497821331,0.009896794334053993,0.009804787114262581,0.009607554413378239,0.01002243347465992,0.010005805641412735,0.009841140359640121,0.009682946838438511,0.009681301191449165,0.010099045000970364,0.01001729629933834,0.009773112833499908,0.010006002150475979,0.009587355889379978,0.009772440418601036,0.009829585440456867,0.009776641614735126,0.009437347762286663,0.010131529532372952,0.010174492374062538,0.009809836745262146,0.009724446572363377,0.009882806800305843,0.01007635798305273,0.010020896792411804
v_ApplyEyeMakeup_g01_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c04.avi,ApplyEyeMakeup,235,9.4,25.0,320,240,320x240,0.01088760606944561,0.010640250518918037,0.010039694607257843,0.009944803081452847,0.009887982159852982,0.009877866134047508,0.009843595325946808,0.009717945009469986,0.009722284972667694,0.009985391050577164,0.009863150306046009,0.009896732866764069,0.010347027331590652,0.010131875053048134,0.009756580926477909,0.009864981286227703,0.009936990216374397,0.009715733118355274,0.009831840172410011,0.010272257961332798,0.009587492793798447,0.00962540041655302,0.00979454256594181,0.00972677394747734,0.010101709514856339,0.009944687597453594,0.00993411336094141,0.009868215769529343,0.00977356918156147,0.009961498901247978,0.009741376154124737,0.00975493248552084,0.009873336181044579,0.010097612626850605,0.00970062892884016,0.010067589581012726,0.009602081030607224,0.009446678683161736,0.010163512080907822,0.009643794037401676,0.009967551566660404,0.009779537096619606,0.010069205425679684,0.009917025454342365,0.009858357720077038,0.010022980161011219,0.009941980242729187,0.00984195340424776,0.009622699581086636,0.010204536840319633,0.009444890543818474,0.00975995697081089,0.009932936169207096,0.010137366130948067,0.009868908673524857,0.010072845965623856,0.010004186071455479,0.009977912530303001,0.009754921309649944,0.010099395178258419,0.009764396585524082,0.0102634746581316,0.00987278949469328,0.010051527060568333,0.009721632115542889,0.00969939585775137,0.010074450634419918,0.009601009078323841,0.00999916810542345,0.009896651841700077,0.010133805684745312,0.00996297039091587,0.009768500924110413,0.009551147930324078,0.009867716580629349,0.009805339388549328,0.010024958290159702,0.009815922938287258,0.00990931037813425,0.009710707701742649,0.00987265259027481,0.009969701990485191,0.0099351666867733,0.009833741001784801,0.009747630916535854,0.0101176081225276,0.00999184139072895,0.009733404032886028,0.00994772557169199,0.009495425969362259,0.009875463321805,0.009746589697897434,0.009842922911047935,0.009552398696541786,0.010178854689002037,0.010119049809873104,0.009941546246409416,0.009731271304190159,0.009837206453084946,0.00999489240348339,0.010186769999563694
v_ApplyEyeMakeup_g01_c05,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c05.avi,ApplyEyeMakeup,296,11.84,25.0,320,240,320x240,0.010947559028863907,0.010678010061383247,0.009958366863429546,0.009887895546853542,0.009887834079563618,0.009820196777582169,0.009901510551571846,0.009711883030831814,0.009724501520395279,0.009906339459121227,0.009883067570626736,0.009977775625884533,0.01026021596044302,0.010018495842814445,0.009821911342442036,0.009992091916501522,0.010090271942317486,0.00986256543546915,0.009823878295719624,0.010194172151386738,0.009589901193976402,0.009627996012568474,0.009957109577953815,0.00997721217572689,0.010047444142401218,0.00992635078728199,0.010051452554762363,0.00980159267783165,0.009804938919842243,0.009917576797306538,0.009685532189905643,0.00985074695199728,0.009890020824968815,0.009975166991353035,0.009724199771881104,0.010151148773729801,0.009640640579164028,0.00946178287267685,0.010127183981239796,0.00967613235116005,0.009921823628246784,0.009726706892251968,0.0099779749289155,0.009973942302167416,0.009862621314823627,0.009960808791220188,0.00982348620891571,0.009879600256681442,0.009589561261236668,0.010131881572306156,0.00948651134967804,0.009803351946175098,0.009963267482817173,0.010157698765397072,0.009815778583288193,0.00996664073318243,0.009945577010512352,0.009957992471754551,0.009756620042026043,0.010166224092245102,0.00987563282251358,0.010161087848246098,0.009863600134849548,0.010018587112426758,0.009759631007909775,0.009750095196068287,0.009981313720345497,0.009593070484697819,0.010024439543485641,0.00983393657952547,0.010206302627921104,0.009956669993698597,0.009830822236835957,0.009569871239364147,0.009742877446115017,0.009792551398277283,0.010126568377017975,0.009760227054357529,0.009913980029523373,0.009725235402584076,0.009921417571604252,0.009933602064847946,0.009863286279141903,0.009693477302789688,0.00972035899758339,0.010161026380956173,0.009967787191271782,0.00974445790052414,0.00995580106973648,0.009499705396592617,0.009867746382951736,0.009755779057741165,0.009777935221791267,0.009552140720188618,0.010154197923839092,0.010187317617237568,0.009913144633173943,0.009682745672762394,0.009822489693760872,0.010102433152496815,0.010135971009731293
v_ApplyEyeMakeup_g01_c06,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c06.avi,ApplyEyeMakeup,122,4.88,25.0,320,240,320x240,0.010974984616041183,0.010657103732228279,0.0100942337885499,0.009987983852624893,0.01000361517071724,0.00983715895563364,0.009870827198028564,0.009593897499144077,0.009620420634746552,0.009980549104511738,0.009884890168905258,0.009932851418852806,0.010327237658202648,0.010151442140340805,0.009718549437820911,0.009865145199000835,0.009898495860397816,0.009668076410889626,0.009737206622958183,0.010306090116500854,0.009476198814809322,0.00959268119186163,0.009820278733968735,0.00988905131816864,0.010162671096622944,0.009864055551588535,0.010020683519542217,0.009845715947449207,0.00977296382188797,0.009924444369971752,0.009666060097515583,0.009815070778131485,0.009859566576778889,0.010196526534855366,0.009603360667824745,0.010190400294959545,0.009666935540735722,0.009460361674427986,0.01012964267283678,0.0096838204190135,0.00997764803469181,0.009747768752276897,0.009962145239114761,0.009820361621677876,0.009848114103078842,0.009934423491358757,0.009855967015028,0.009861404076218605,0.009646685793995857,0.01024006400257349,0.00946061871945858,0.009752191603183746,0.010019699111580849,0.010262544266879559,0.0098533034324646,0.010083329863846302,0.009981827810406685,0.01002438273280859,0.009867211803793907,0.010153938084840775,0.009761398658156395,0.010292070917785168,0.009978373534977436,0.010107491165399551,0.00982645247131586,0.00972752831876278,0.010057480074465275,0.009625362232327461,0.010094421915709972,0.009892483241856098,0.01008832547813654,0.010035100392997265,0.009717672131955624,0.009547916240990162,0.009868722409009933,0.00984159018844366,0.010130670852959156,0.009867049753665924,0.009782918728888035,0.009744963608682156,0.009907699190080166,0.009972870349884033,0.009834978729486465,0.009648757986724377,0.009615756571292877,0.0101025914773345,0.009892867878079414,0.00976683758199215,0.00985910277813673,0.009414942003786564,0.009911720640957355,0.009664952754974365,0.009698485024273396,0.009475565515458584,0.010239987634122372,0.010162142105400562,0.009855448268353939,0.009712872095406055,0.009892619214951992,0.010132420808076859,0.010144435800611973
v_ApplyEyeMakeup_g02_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c01.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.010970929637551308,0.01065830234438181,0.009690395556390285,0.009783156216144562,0.00988114532083273,0.009792915545403957,0.009726027026772499,0.009762763977050781,0.009878000244498253,0.009903193451464176,0.009786476381123066,0.009751258417963982,0.010361019521951675,0.010156441479921341,0.00968172401189804,0.009950139559805393,0.010080528445541859,0.010078256949782372,0.00988776795566082,0.010544253513216972,0.00953887403011322,0.009774711914360523,0.009972939267754555,0.00995069369673729,0.009949615225195885,0.00993331242352724,0.009800288826227188,0.009671755135059357,0.009913020767271519,0.010040147230029106,0.009698151610791683,0.009842525236308575,0.009718996472656727,0.009932050481438637,0.009923885576426983,0.010151364840567112,0.009708884172141552,0.009455366060137749,0.01020448561757803,0.009893829002976418,0.009851507842540741,0.00969470851123333,0.00990415271371603,0.009843513369560242,0.009821753948926926,0.00993407890200615,0.009750246070325375,0.009873200207948685,0.009526976384222507,0.00994263868778944,0.009805508889257908,0.009600536897778511,0.009792426601052284,0.010044550523161888,0.009939157404005527,0.009882417507469654,0.010084245353937149,0.009869880974292755,0.009803341701626778,0.010112443938851357,0.010095048695802689,0.010253523476421833,0.009868375957012177,0.009893735870718956,0.009998348541557789,0.00987932737916708,0.009995060041546822,0.00999682117253542,0.010092346929013729,0.009795034304261208,0.010197870433330536,0.009851873852312565,0.009607495740056038,0.009603766724467278,0.009595545008778572,0.009879357181489468,0.010044705122709274,0.010209142230451107,0.010017394088208675,0.009693608619272709,0.009760001674294472,0.00992629211395979,0.00984933227300644,0.009815969504415989,0.00986217800527811,0.01010593306273222,0.009960531257092953,0.009739361703395844,0.009832696057856083,0.009646807797253132,0.009765270166099072,0.00973126944154501,0.009819786995649338,0.009511614218354225,0.00994101632386446,0.010121937841176987,0.010093817487359047,0.009598439559340477,0.009815910831093788,0.00985118467360735,0.010205399245023727
v_ApplyEyeMakeup_g02_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c02.avi,ApplyEyeMakeup,146,5.84,25.0,320,240,320x240,0.011016475968062878,0.010630954056978226,0.009848511777818203,0.009785640984773636,0.009920227341353893,0.00976110715419054,0.009769558906555176,0.009693586267530918,0.009803361259400845,0.009782864712178707,0.009780729189515114,0.009780529886484146,0.010281714610755444,0.01020145509392023,0.009558260440826416,0.009920771233737469,0.010011835023760796,0.010092193260788918,0.009880036115646362,0.010588604025542736,0.009475312195718288,0.009793547913432121,0.010037772357463837,0.009968122467398643,0.010048015974462032,0.009942920878529549,0.009708167985081673,0.009618603624403477,0.009910577908158302,0.01004161685705185,0.009736339561641216,0.009811311028897762,0.009783521294593811,0.009839850477874279,0.009939320385456085,0.01020053680986166,0.00952901877462864,0.009357478469610214,0.010250401683151722,0.009871920570731163,0.009861363098025322,0.009753377176821232,0.009969603270292282,0.009968156926333904,0.00980993453413248,0.009855886921286583,0.0099501833319664,0.009912461042404175,0.00948040746152401,0.009948408231139183,0.009833274409174919,0.00955975241959095,0.009809615090489388,0.010035327635705471,0.010076258331537247,0.00988429319113493,0.00999956764280796,0.00984184443950653,0.009742212481796741,0.010091015137732029,0.010105705820024014,0.01030341163277626,0.00989812333136797,0.009907585568726063,0.01005141157656908,0.009801458567380905,0.010079427622258663,0.009911988861858845,0.010010707192122936,0.009702866896986961,0.010137346573174,0.0098322294652462,0.009603309445083141,0.009649946354329586,0.009702528826892376,0.00986456498503685,0.010086579248309135,0.010161823593080044,0.010127092711627483,0.00962764210999012,0.009692645631730556,0.009991122409701347,0.009862593375146389,0.009738196618855,0.009821821935474873,0.01012189406901598,0.009968520142138004,0.00965198501944542,0.009845815598964691,0.009602506645023823,0.009826969355344772,0.009756088256835938,0.009862570092082024,0.00959839392453432,0.010019582696259022,0.010196459479629993,0.01001378521323204,0.009579007513821125,0.009810589253902435,0.009821932762861252,0.010296029970049858
v_ApplyEyeMakeup_g02_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c03.avi,ApplyEyeMakeup,216,8.64,25.0,320,240,320x240,0.011105925776064396,0.010659191757440567,0.009808221831917763,0.009831731207668781,0.01000734232366085,0.00978124886751175,0.009911039844155312,0.009775092825293541,0.009963047690689564,0.009769167751073837,0.009748428128659725,0.009938573464751244,0.010263594798743725,0.010043452493846416,0.009586385451257229,0.009924286976456642,0.009944494813680649,0.009935961104929447,0.009954416193068027,0.010480632074177265,0.009486313909292221,0.009793929755687714,0.009957648813724518,0.009961218573153019,0.010011943057179451,0.009906495921313763,0.009777744300663471,0.009601203724741936,0.009916835464537144,0.010012934915721416,0.00975594948977232,0.009887982159852982,0.009911525063216686,0.009853322990238667,0.009891786612570286,0.010198966600000858,0.009471019729971886,0.009370466694235802,0.010079262778162956,0.009882478974759579,0.009944901801645756,0.009758672676980495,0.009966879151761532,0.010016810148954391,0.009878307580947876,0.009906904771924019,0.009884090162813663,0.010021364316344261,0.009499403648078442,0.00986326765269041,0.009751088917255402,0.00969942007213831,0.009836423210799694,0.010190903209149837,0.010038938373327255,0.009883848950266838,0.010039001703262329,0.00987030565738678,0.009739268571138382,0.010144976899027824,0.009941540658473969,0.010199983604252338,0.009838930331170559,0.009850108996033669,0.009903156198561192,0.009770404547452927,0.009932219982147217,0.009980706498026848,0.009938566945493221,0.009743097238242626,0.010113917291164398,0.009752233512699604,0.009565845131874084,0.009611689485609531,0.00960659421980381,0.00985077302902937,0.010107103735208511,0.009969526901841164,0.010110109113156796,0.009718316607177258,0.00983490515500307,0.010113054886460304,0.009961795061826706,0.009697603061795235,0.009735739789903164,0.010106590576469898,0.009993026033043861,0.009709015488624573,0.009877834469079971,0.009596514515578747,0.009950349107384682,0.009770539589226246,0.009852878749370575,0.00969398207962513,0.009939556010067463,0.010191564448177814,0.010044301860034466,0.009583898819983006,0.009714499115943909,0.009794050827622414,0.010237397626042366
v_ApplyEyeMakeup_g02_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c04.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.011103573255240917,0.010629610158503056,0.009803417138755322,0.010005841962993145,0.010019821114838123,0.009767924435436726,0.009770928882062435,0.009663630276918411,0.009823046624660492,0.010121587663888931,0.009855343960225582,0.009729093872010708,0.010494875721633434,0.010062072426080704,0.009770420379936695,0.009939095936715603,0.009918258525431156,0.009828994981944561,0.00984183233231306,0.01034439168870449,0.00967913493514061,0.00965067557990551,0.009833953343331814,0.009789706207811832,0.010122650302946568,0.009959965012967587,0.009820311330258846,0.00956448819488287,0.009887895546853542,0.010102173313498497,0.00978357158601284,0.009681694209575653,0.00978210847824812,0.010360212065279484,0.009687651880085468,0.010122330859303474,0.009670482017099857,0.00954148918390274,0.010493533685803413,0.009800804778933525,0.009950290434062481,0.009758038446307182,0.009914660826325417,0.009925543330609798,0.009923459030687809,0.00994791742414236,0.009721809066832066,0.009980271570384502,0.009597714059054852,0.009973583742976189,0.00958280824124813,0.009801959618926048,0.00978109147399664,0.010159038938581944,0.009976035915315151,0.00989848654717207,0.010050442069768906,0.009983666241168976,0.009817061945796013,0.010157015174627304,0.009605975821614265,0.01008686888962984,0.009789335541427135,0.0097769470885396,0.009718197397887707,0.009653128683567047,0.009862997569143772,0.009742720052599907,0.010203980840742588,0.009872006252408028,0.01006304007023573,0.009722739458084106,0.009469949640333652,0.009651485830545425,0.009684579446911812,0.00988815352320671,0.010159475728869438,0.010233369655907154,0.00979283731430769,0.00973083171993494,0.009909318760037422,0.010083514265716076,0.010100245475769043,0.009672143496572971,0.009624183177947998,0.010152916423976421,0.010009399615228176,0.009886484593153,0.009926922619342804,0.009604085236787796,0.009930239990353584,0.009745031595230103,0.00981875043362379,0.00961886066943407,0.009852124378085136,0.010127612389624119,0.010136713273823261,0.009588228538632393,0.009808219037950039,0.009891771711409092,0.01007507462054491
