clip_name,clip_path,label,frame_count,duration_sec,fps,width,height,resolution,ApplyEyeMakeup,ApplyLipstick,Archery,BabyCrawling,BalanceBeam,BandMarching,BaseballPitch,Basketball,BasketballDunk,BenchPress,Biking,Billiards,BlowDryHair,BlowingCandles,BodyWeightSquats,Bowling,BoxingPunchingBag,BoxingSpeedBag,BreastStroke,BrushingTeeth,CleanAndJerk,CliffDiving,CricketBowling,CricketShot,CuttingInKitchen,Diving,Drumming,Fencing,FieldHockeyPenalty,FloorGymnastics,FrisbeeCatch,FrontCrawl,GolfSwing,Haircut,HammerThrow,Hammering,HandstandPushups,HandstandWalking,HeadMassage,HighJump,HorseRace,HorseRiding,HulaHoop,IceDancing,JavelinThrow,JugglingBalls,JumpRope,JumpingJack,Kayaking,Knitting,LongJump,Lunges,MilitaryParade,Mixing,MoppingFloor,Nunchucks,ParallelBars,PizzaTossing,PlayingCello,PlayingDaf,PlayingDhol,PlayingFlute,PlayingGuitar,PlayingPiano,PlayingSitar,PlayingTabla,PlayingViolin,PoleVault,PommelHorse,PullUps,Punch,PushUps,Rafting,RockClimbingIndoor,RopeClimbing,Rowing,SalsaSpin,ShavingBeard,Shotput,SkateBoarding,Skiing,Skijet,SkyDiving,SoccerJuggling,SoccerPenalty,StillRings,SumoWrestling,Surfing,Swing,TableTennisShot,TaiChi,TennisSwing,ThrowDiscus,TrampolineJumping,Typing,UnevenBars,VolleyballSpiking,WalkingWithDog,WallPushups,WritingOnBoard,YoYo
v_ApplyEyeMakeup_g01_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c01.avi,ApplyEyeMakeup,164,6.56,25.0,320,240,320x240,0.010560578666627407,0.010490932501852512,0.009882854297757149,0.010070184245705605,0.009861602447926998,0.009779923595488071,0.009797456674277782,0.009756098501384258,0.009730069898068905,0.010085069574415684,0.009845102205872536,0.009863797575235367,0.010386675596237183,0.010200331918895245,0.00990182813256979,0.009931044653058052,0.009945031255483627,0.009772827848792076,0.009778081439435482,0.010315007530152798,0.009624471887946129,0.009641817770898342,0.0097777945920825,0.009670955128967762,0.010012883692979813,0.009919654577970505,0.009977484121918678,0.009756863117218018,0.009735314175486565,0.009940375573933125,0.009773296304047108,0.009776372462511063,0.009860540740191936,0.010103381238877773,0.00974278524518013,0.01006836723536253,0.009775537066161633,0.009527779184281826,0.010287578217685223,0.009667701087892056,0.009866418316960335,0.009714221581816673,0.010051253251731396,0.009846148081123829,0.00989050418138504,0.010080978274345398,0.00983745139092207,0.009851720184087753,0.009612827561795712,0.010168538428843021,0.00949452817440033,0.009824253618717194,0.009866592474281788,0.010086861439049244,0.009878856129944324,0.010110972449183464,0.009951230138540268,0.009999353438615799,0.009870810434222221,0.010107915848493576,0.00975960772484541,0.010276068933308125,0.009909030981361866,0.010094037279486656,0.009766031987965107,0.00980067253112793,0.01007362175732851,0.00956702884286642,0.010028953664004803,0.00988827459514141,0.010078833438456059,0.010123475454747677,0.009723016992211342,0.009542913176119328,0.00978305097669363,0.009747249074280262,0.009947499260306358,0.009960812516510487,0.00987149216234684,0.00967581570148468,0.009804046712815762,0.009907878004014492,0.009936217218637466,0.009887459687888622,0.00978491548448801,0.010083038359880447,0.009996945969760418,0.009720801375806332,0.009946323931217194,0.009557671844959259,0.009874003008008003,0.00977722555398941,0.009753520600497723,0.009583340026438236,0.0101894810795784,0.010072448290884495,0.00986822135746479,0.009814971126616001,0.010018366388976574,0.009976324625313282,0.01012242492288351
v_ApplyEyeMakeup_g01_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c02.avi,ApplyEyeMakeup,123,4.92,25.0,320,240,320x240,0.010688832961022854,0.010525654070079327,0.009901640936732292,0.010085093788802624,0.009863992221653461,0.009769931435585022,0.009814901277422905,0.009774358943104744,0.00974267441779375,0.010166145861148834,0.009856468997895718,0.009886733256280422,0.01036884170025587,0.010160204954445362,0.009881790727376938,0.009916556999087334,0.009999051690101624,0.009790080599486828,0.00977042131125927,0.010272159241139889,0.009614056907594204,0.009631263092160225,0.009776590391993523,0.009709855541586876,0.010032156482338905,0.009917831048369408,0.009988320991396904,0.009712779894471169,0.00973809976130724,0.00997429434210062,0.009742571040987968,0.009763306938111782,0.009816358797252178,0.010088124312460423,0.00973205640912056,0.010087589733302593,0.00977069977670908,0.009504054673016071,0.010275731794536114,0.009638887830078602,0.00987174827605486,0.009679828770458698,0.010031875222921371,0.0098163653165102,0.009918632917106152,0.010082803666591644,0.00981874018907547,0.009817387908697128,0.009647971019148827,0.010125558823347092,0.009459949098527431,0.00980800949037075,0.009893161244690418,0.010070113465189934,0.009860856458544731,0.0101387994363904,0.009989799931645393,0.01002260111272335,0.009847371838986874,0.010096725076436996,0.009764304384589195,0.010273118503391743,0.009882071055471897,0.010089176706969738,0.009719643741846085,0.009792052209377289,0.01003397349268198,0.009577266871929169,0.010015437379479408,0.009928547777235508,0.010118337348103523,0.010125428438186646,0.009752432815730572,0.009553782641887665,0.009771421551704407,0.009790799580514431,0.009975428692996502,0.00990709476172924,0.009892338886857033,0.009637498296797276,0.009808667935431004,0.00993612315505743,0.009948904626071453,0.00988588947802782,0.00978651363402605,0.010099966078996658,0.010043189860880375,0.009693151339888573,0.009938540868461132,0.009525186382234097,0.009869495406746864,0.009743602015078068,0.009777864441275597,0.009538818150758743,0.010176789946854115,0.010122464038431644,0.00986146368086338,0.009772346355021,0.010024644434452057,0.009965704753994942,0.010132032446563244
v_ApplyEyeMakeup_g01_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c03.avi,ApplyEyeMakeup,259,10.36,25.0,320,240,320x240,0.01097084116190672,0.010710877366364002,0.01000235415995121,0.009979866445064545,0.009885789826512337,0.009858008474111557,0.00986036192625761,0.009747816249728203,0.009715761989355087,0.010005317628383636,0.009845459833741188,0.009973377920687199,0.010244627483189106,0.010030490346252918,0.009807216003537178,0.009947282262146473,0.01006180327385664,0.009782974608242512,0.009739628061652184,0.010212498717010021,0.009541214443743229,0.00961197167634964,0.009886793792247772,0.009839513339102268,0.010056668892502785,0.009923027828335762,0.009958435781300068,0.009788494557142258,0.009853835217654705,0.009964385069906712,0.009751123376190662,0.009732323698699474,0.009909148328006268,0.010047798976302147,0.00968881044536829,0.010131166316568851,0.009637294337153435,0.00947084091603756,0.010043224319815636,0.009626508690416813,0.009943725541234016,0.009691047482192516,0.010011084377765656,0.009925569407641888,0.009868045337498188,0.010012035258114338,0.00983337126672268,0.009837210178375244,0.009668760932981968,0.010055377148091793,0.009443731047213078,0.00972769409418106,0.009917203336954117,0.010117148980498314,0.009848615154623985,0.010086631402373314,0.010127983056008816,0.01002601906657219,0.009788878262043,0.01014953013509512,0.009763824753463268,0.01019724365323782,0.00985002052038908,0.00997775886207819,0.009728098288178444,0.009696075692772865,0.009986979886889458,0.009643077850341797,0.010044898837804794,0.0098859379068017,0.010208181105554104,0.00997995212674141,0.009751983918249607,0.009522594511508942,0.009715533815324306,0.009827515110373497,0.010091460309922695,0.00986150186508894,0.00987786240875721,0.009698618203401566,0.010014127939939499,0.010007495060563087,0.009987352415919304,0.009747784584760666,0.00969038438051939,0.010167084634304047,0.009998917579650879,0.009723427705466747,0.00997331365942955,0.009476520121097565,0.009913302026689053,0.00973279308527708,0.009768979623913765,0.009507352486252785,0.010114938952028751,0.010175881907343864,0.009945675730705261,0.009754127822816372,0.00986842717975378,0.010045829229056835,0.010152578353881836
v_ApplyEyeMakeup_g01_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c04.avi,ApplyEyeMakeup,235,9.4,25.0,320,240,320x240,0.010890936478972435,0.010708363726735115,0.009964468888938427,0.009973150677978992,0.009863236919045448,0.009840229526162148,0.009820796549320221,0.009718813933432102,0.009705640375614166,0.010038444772362709,0.009871150366961956,0.009932809509336948,0.010299294255673885,0.010042451322078705,0.009832853451371193,0.009927199222147465,0.01002228818833828,0.009773640893399715,0.009733141399919987,0.010228262282907963,0.009547020308673382,0.009625682607293129,0.009842509403824806,0.009813538752496243,0.010028566233813763,0.009910856373608112,0.00998170766979456,0.00982456561177969,0.00980333425104618,0.009982937946915627,0.00978221744298935,0.009699095040559769,0.009909638203680515,0.010057271458208561,0.009724348783493042,0.010126530192792416,0.009669947437942028,0.00948669109493494,0.010119697079062462,0.009609231725335121,0.009899402037262917,0.0096810981631279,0.010018588043749332,0.00989431794732809,0.009960216470062733,0.010088303126394749,0.009840218350291252,0.009856457822024822,0.009648949839174747,0.01011356059461832,0.009431716986000538,0.009802103042602539,0.009899708442389965,0.01008688472211361,0.009837677702307701,0.01012555044144392,0.010067474097013474,0.010031012818217278,0.009802727028727531,0.010137386620044708,0.00974596943706274,0.010274951346218586,0.009900945238769054,0.010047988966107368,0.009780342690646648,0.009708988480269909,0.010067809373140335,0.009580174461007118,0.01001163013279438,0.009866466745734215,0.010181916877627373,0.010004906915128231,0.009726863354444504,0.009499572217464447,0.009705152362585068,0.009811527095735073,0.010013207793235779,0.009911653585731983,0.00985337607562542,0.009682083502411842,0.009930158965289593,0.009966897778213024,0.009919878095388412,0.009860394522547722,0.009730244986712933,0.010120543651282787,0.009967351332306862,0.009724289178848267,0.009991846978664398,0.009525090456008911,0.00984363816678524,0.00975283607840538,0.009782965295016766,0.009518486447632313,0.010148076340556145,0.010133063420653343,0.00987599790096283,0.009786954149603844,0.009895836003124714,0.010021690279245377,0.010172367095947266
v_ApplyEyeMakeup_g01_c05,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c05.avi,ApplyEyeMakeup,296,11.84,25.0,320,240,320x240,0.010974555276334286,0.01073085330426693,0.009932939894497395,0.009907408617436886,0.00989749189466238,0.009829368442296982,0.009873133152723312,0.009710783138871193,0.009691267274320126,0.010011994279921055,0.00984861608594656,0.009925811551511288,0.010312537662684917,0.01003855001181364,0.009852209128439426,0.009981334209442139,0.010065348818898201,0.009843870997428894,0.009762641973793507,0.010262791998684406,0.009628994390368462,0.009633871726691723,0.009897871874272823,0.009835765697062016,0.010015296749770641,0.009912211447954178,0.010008533485233784,0.0098008643835783,0.009794698096811771,0.0099452780559659,0.00969975721091032,0.00970205944031477,0.009928717277944088,0.010055972263216972,0.009713529609143734,0.010145860724151134,0.009646638296544552,0.009465064853429794,0.0101453373208642,0.009570612572133541,0.009909999556839466,0.009679263457655907,0.010002530179917812,0.009897900745272636,0.009900625795125961,0.010069703683257103,0.00985349714756012,0.009862741455435753,0.009608439169824123,0.010118993930518627,0.009420379996299744,0.009812284260988235,0.009918118827044964,0.010177484713494778,0.009809437207877636,0.010093959979712963,0.010077587328851223,0.009962653741240501,0.009762736968696117,0.010169074870646,0.00979571882635355,0.010228601284325123,0.009850013069808483,0.010018759407103062,0.009757757186889648,0.009789585135877132,0.009995630010962486,0.00955129787325859,0.01002449169754982,0.009877054020762444,0.010209339670836926,0.009983028285205364,0.00974736362695694,0.0094562117010355,0.009710694663226604,0.00979105569422245,0.010060388594865799,0.009851380251348019,0.009922359138727188,0.009657922200858593,0.00995374470949173,0.009985997341573238,0.009905828163027763,0.00979419145733118,0.009707098826766014,0.010155895724892616,0.009975249879062176,0.009710135869681835,0.009992587380111217,0.00942713487893343,0.009875071235001087,0.00974227674305439,0.0097572673112154,0.009497810155153275,0.010200844146311283,0.010221686214208603,0.00988900288939476,0.009721360169351101,0.009860096499323845,0.010052056983113289,0.010188165120780468
v_ApplyEyeMakeup_g01_c06,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c06.avi,ApplyEyeMakeup,122,4.88,25.0,320,240,320x240,0.010748372413218021,0.01054582092911005,0.009987836703658104,0.009994505904614925,0.009880739264190197,0.00985685270279646,0.009793181903660297,0.009726724587380886,0.009682525880634785,0.01001381129026413,0.009827299043536186,0.009957830421626568,0.010284381918609142,0.010044521652162075,0.00985995028167963,0.00995888002216816,0.009895398281514645,0.009686658158898354,0.009786942042410374,0.01019403524696827,0.009604099206626415,0.009617200121283531,0.009858350269496441,0.009795167483389378,0.010044123977422714,0.009914021007716656,0.010054620914161205,0.009839401580393314,0.009811283089220524,0.009932254441082478,0.00972830131649971,0.009779626503586769,0.009893417358398438,0.010152704082429409,0.009693396277725697,0.010035496205091476,0.009710822254419327,0.009463964961469173,0.010260198265314102,0.009607989341020584,0.009884732775390148,0.009675239212810993,0.009978417307138443,0.009844528511166573,0.009848106652498245,0.010005694814026356,0.009805597364902496,0.009783363901078701,0.00970271322876215,0.010117706842720509,0.00948338396847248,0.009840784594416618,0.009980453178286552,0.010200180113315582,0.009813439100980759,0.010092410258948803,0.01003184076398611,0.010029672645032406,0.009893015027046204,0.010201611556112766,0.00984235480427742,0.010278675705194473,0.009926948696374893,0.010152021422982216,0.009800259955227375,0.009777253493666649,0.010089495219290257,0.009598023258149624,0.010071313939988613,0.009808976203203201,0.01012509036809206,0.010090856812894344,0.009829020127654076,0.009480010718107224,0.009710547514259815,0.009845713153481483,0.01001875288784504,0.009810732677578926,0.009845674969255924,0.009667807258665562,0.009918640367686749,0.009900091215968132,0.009911035187542439,0.009829966351389885,0.009739307686686516,0.01014939695596695,0.009877252392470837,0.009735746309161186,0.009933983907103539,0.009590127505362034,0.009811240248382092,0.009759600274264812,0.00975893996655941,0.009509619325399399,0.01020275242626667,0.010103298351168633,0.009869460016489029,0.00977368839085102,0.009945729747414589,0.01003720611333847,0.01013780664652586
v_ApplyEyeMakeup_g02_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c01.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.01091569010168314,0.010628749616444111,0.009783292189240456,0.009725265204906464,0.009937063790857792,0.009769105352461338,0.009728005155920982,0.009718884713947773,0.009856837801635265,0.009836176410317421,0.009729001671075821,0.0098701948300004,0.010324201546609402,0.010148336179554462,0.009668265469372272,0.009982279501855373,0.01003537978976965,0.010142941027879715,0.009947480633854866,0.010519137606024742,0.009599787183105946,0.009882316924631596,0.010004810057580471,0.00999730359762907,0.009966196492314339,0.009935539215803146,0.009802345186471939,0.009656179696321487,0.00990966334939003,0.010012570768594742,0.009710638783872128,0.009878654964268208,0.00979123916476965,0.009872710332274437,0.009978040121495724,0.01019378937780857,0.009570051915943623,0.009373251348733902,0.010178779251873493,0.009874742478132248,0.009897666983306408,0.009729997254908085,0.009944887831807137,0.009962870739400387,0.009831974282860756,0.00989464856684208,0.00977623276412487,0.009922887198626995,0.009532713331282139,0.009957907721400261,0.009830574505031109,0.009623255580663681,0.009810643270611763,0.010053174570202827,0.00999426282942295,0.009906230494379997,0.01002643071115017,0.009829200804233551,0.009757257997989655,0.010113995522260666,0.010032442398369312,0.01020028442144394,0.009818768128752708,0.00980866514146328,0.009989910759031773,0.009857574477791786,0.009994305670261383,0.010052075609564781,0.010002996772527695,0.009764522314071655,0.010134058073163033,0.009816941805183887,0.009599676355719566,0.009603125043213367,0.009623163379728794,0.00992489792406559,0.010068770498037338,0.01011954341083765,0.010119540616869926,0.009710636921226978,0.00981211755424738,0.009949956089258194,0.009866316802799702,0.009788029827177525,0.009791628457605839,0.010093094781041145,0.009942881762981415,0.009720600210130215,0.009825928136706352,0.009659538976848125,0.009825377725064754,0.009708725847303867,0.009838365949690342,0.009524931199848652,0.009905105456709862,0.010141010396182537,0.0100262351334095,0.009527001529932022,0.00980494823306799,0.009849689900875092,0.010304932482540607
v_ApplyEyeMakeup_g02_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c02.avi,ApplyEyeMakeup,146,5.84,25.0,320,240,320x240,0.011067268438637257,0.010684036649763584,0.00980312004685402,0.009814084507524967,0.009987234137952328,0.009784971363842487,0.009767218492925167,0.009689761325716972,0.009808403439819813,0.0098579665645957,0.009771155193448067,0.009836914949119091,0.010364517569541931,0.010091750882565975,0.009594256989657879,0.009921119548380375,0.01001801248639822,0.010042544454336166,0.009914607740938663,0.010484553873538971,0.009538737125694752,0.009778683073818684,0.009968779049813747,0.009996181353926659,0.010002486407756805,0.009917337447404861,0.009785590693354607,0.009637990966439247,0.009922277182340622,0.010006343945860863,0.009736425243318081,0.009836630895733833,0.009790136478841305,0.00993514433503151,0.009903051890432835,0.010205828584730625,0.009558195248246193,0.009375814348459244,0.01022405456751585,0.009846135973930359,0.009886647574603558,0.009718718938529491,0.009938513860106468,0.00991632230579853,0.009837975725531578,0.0099136708304286,0.009818468242883682,0.009923622943460941,0.009550987742841244,0.009927746839821339,0.009789940901100636,0.009640578180551529,0.009783504530787468,0.010102241300046444,0.01004999503493309,0.009924746118485928,0.010111424140632153,0.009841863065958023,0.009795749559998512,0.010147828608751297,0.010010721161961555,0.010242494754493237,0.00984759908169508,0.009852993302047253,0.009946949779987335,0.009825973771512508,0.009964915923774242,0.009917140007019043,0.010014068335294724,0.009722811169922352,0.010138163343071938,0.009813698939979076,0.009546563029289246,0.0095765246078372,0.009624110534787178,0.009909081272780895,0.01009050477296114,0.010179010219871998,0.01001663040369749,0.009679166600108147,0.009837213903665543,0.0099660474807024,0.009855334646999836,0.009769105352461338,0.009776809252798557,0.010145816020667553,0.009976556524634361,0.009737432934343815,0.009855971671640873,0.00961455050855875,0.009895779192447662,0.009728122502565384,0.009781353175640106,0.009519440121948719,0.009971301071345806,0.010210738517343998,0.010019943118095398,0.009595419280230999,0.009822726249694824,0.009836653247475624,0.010274686850607395
v_ApplyEyeMakeup_g02_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c03.avi,ApplyEyeMakeup,216,8.64,25.0,320,240,320x240,0.011102316901087761,0.010699223726987839,0.009869124740362167,0.009794047102332115,0.009953142143785954,0.009790298528969288,0.00980342086404562,0.00967747438699007,0.00983545184135437,0.009847129695117474,0.009740620851516724,0.009905439801514149,0.010323337279260159,0.010062887333333492,0.00962635688483715,0.00987946055829525,0.009944629855453968,0.009908940643072128,0.009897135198116302,0.010455519892275333,0.009547706693410873,0.009820359759032726,0.009937961585819721,0.010025572963058949,0.010029853321611881,0.009900194592773914,0.009884726256132126,0.009678722359240055,0.009908291511237621,0.01000139769166708,0.00972821656614542,0.009842751547694206,0.00987057015299797,0.00998750887811184,0.009878676384687424,0.010200832970440388,0.00950915738940239,0.00936905201524496,0.01013581920415163,0.009825991466641426,0.009897134266793728,0.009753854013979435,0.010002651251852512,0.009910747408866882,0.00982658565044403,0.009932246059179306,0.009825829416513443,0.009945617988705635,0.009617429226636887,0.009952869266271591,0.00973933469504118,0.009694017469882965,0.009860730729997158,0.010163763538002968,0.010013558901846409,0.009996575303375721,0.010092305950820446,0.009830289520323277,0.009762527421116829,0.01016940362751484,0.010012873448431492,0.01021525077521801,0.009827160276472569,0.009817758575081825,0.00989731214940548,0.009789754636585712,0.009933775290846825,0.010011031292378902,0.009962992742657661,0.009761671535670757,0.010104487650096416,0.009776866994798183,0.009629087522625923,0.009499413892626762,0.009611009620130062,0.00991229061037302,0.010142791084945202,0.010047209449112415,0.0100201815366745,0.009630861692130566,0.009938502684235573,0.010048601776361465,0.009953349828720093,0.009705674834549427,0.009695290587842464,0.010129180736839771,0.009925737977027893,0.009732520207762718,0.009894960559904575,0.0096133379265666,0.009920695796608925,0.00975262001156807,0.00982615165412426,0.009563291445374489,0.009927293285727501,0.010211546905338764,0.010003742761909962,0.009574598632752895,0.009751939214766026,0.009845796041190624,0.010194534435868263
v_ApplyEyeMakeup_g02_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c04.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.011044404469430447,0.010660295374691486,0.009827191941440105,0.009891598485410213,0.01001555472612381,0.009749194607138634,0.00975965429097414,0.00964130088686943,0.00977490097284317,0.010060343891382217,0.009839730337262154,0.009819608181715012,0.010491948574781418,0.010093623772263527,0.009732719510793686,0.009929023683071136,0.009890908375382423,0.009802023880183697,0.009794455952942371,0.010450273752212524,0.009635824710130692,0.009662145748734474,0.00984540767967701,0.009858879260718822,0.010147337801754475,0.009896407835185528,0.009836645796895027,0.00961269997060299,0.009887143038213253,0.010049172677099705,0.00977176520973444,0.009645598940551281,0.009782214649021626,0.01033469196408987,0.009703836403787136,0.01016763411462307,0.009573782794177532,0.009498109109699726,0.010398094542324543,0.009816013276576996,0.00996667891740799,0.009794282726943493,0.009905437938869,0.009932194836437702,0.009895134717226028,0.009949609637260437,0.00974548701196909,0.010000579990446568,0.009607748128473759,0.009996430017054081,0.00958466250449419,0.00983317382633686,0.00977178756147623,0.01018004585057497,0.009996152482926846,0.00992581993341446,0.010047069750726223,0.010032076388597488,0.0098201222717762,0.010200396180152893,0.009602089412510395,0.010092184878885746,0.009803186170756817,0.009784453548491001,0.00974444579333067,0.009656737558543682,0.00991252064704895,0.009840731509029865,0.010154837742447853,0.00983769353479147,0.010053619742393494,0.009670726954936981,0.009510631673038006,0.009643245488405228,0.009688776917755604,0.009887165389955044,0.010219307616353035,0.010310220532119274,0.009821677580475807,0.009765306487679482,0.009964969009160995,0.010106857866048813,0.010069228708744049,0.009661904536187649,0.009597549214959145,0.010141931474208832,0.00991122517734766,0.009889994747936726,0.009874410927295685,0.009674610570073128,0.009913824498653412,0.009726942516863346,0.009805688634514809,0.009564060717821121,0.009849078953266144,0.010141243226826191,0.0101200295612216,0.00959937833249569,0.009763500653207302,0.009950707666575909,0.010096250101923943
