clip_name,clip_path,label,frame_count,duration_sec,fps,width,height,resolution,ApplyEyeMakeup,ApplyLipstick,Archery,BabyCrawling,BalanceBeam,BandMarching,BaseballPitch,Basketball,BasketballDunk,BenchPress,Biking,Billiards,BlowDryHair,BlowingCandles,BodyWeightSquats,Bowling,BoxingPunchingBag,BoxingSpeedBag,BreastStroke,BrushingTeeth,CleanAndJerk,CliffDiving,CricketBowling,CricketShot,CuttingInKitchen,Diving,Drumming,Fencing,FieldHockeyPenalty,FloorGymnastics,FrisbeeCatch,FrontCrawl,GolfSwing,Haircut,HammerThrow,Hammering,HandstandPushups,HandstandWalking,HeadMassage,HighJump,HorseRace,HorseRiding,HulaHoop,IceDancing,JavelinThrow,JugglingBalls,JumpRope,JumpingJack,Kayaking,Knitting,LongJump,Lunges,MilitaryParade,Mixing,MoppingFloor,Nunchucks,ParallelBars,PizzaTossing,PlayingCello,PlayingDaf,PlayingDhol,PlayingFlute,PlayingGuitar,PlayingPiano,PlayingSitar,PlayingTabla,PlayingViolin,PoleVault,PommelHorse,PullUps,Punch,PushUps,Rafting,RockClimbingIndoor,RopeClimbing,Rowing,SalsaSpin,ShavingBeard,Shotput,SkateBoarding,Skiing,Skijet,SkyDiving,SoccerJuggling,SoccerPenalty,StillRings,SumoWrestling,Surfing,Swing,TableTennisShot,TaiChi,TennisSwing,ThrowDiscus,TrampolineJumping,Typing,UnevenBars,VolleyballSpiking,WalkingWithDog,WallPushups,WritingOnBoard,YoYo
v_ApplyEyeMakeup_g01_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c01.avi,ApplyEyeMakeup,164,6.56,25.0,320,240,320x240,0.01053653471171856,0.01046704687178135,0.009884602390229702,0.010070799849927425,0.009866461157798767,0.009781495667994022,0.009800851345062256,0.009760024026036263,0.00973388273268938,0.010083961300551891,0.009845027700066566,0.009865300729870796,0.010384591296315193,0.010202214121818542,0.009905622340738773,0.009934023022651672,0.009943011216819286,0.00977114588022232,0.00978245958685875,0.01029912754893303,0.009628755040466785,0.00964548159390688,0.0097794309258461,0.009667633101344109,0.01001251395791769,0.009922295808792114,0.00998068880289793,0.009757932275533676,0.009738300926983356,0.0099400095641613,0.009773116558790207,0.009780901484191418,0.009863319806754589,0.010103723965585232,0.009745924733579159,0.010065282694995403,0.009780162945389748,0.009531444869935513,0.010285265743732452,0.009672270156443119,0.009868795983493328,0.009719171561300755,0.01005326583981514,0.00985100120306015,0.009877756237983704,0.010075622238218784,0.009837089106440544,0.009855634532868862,0.009608475491404533,0.010162665508687496,0.009497861377894878,0.009827091358602047,0.009868377819657326,0.010087200440466404,0.009878469631075859,0.01010424830019474,0.009950108826160431,0.009997024200856686,0.009872164577245712,0.010108871385455132,0.009761298075318336,0.010264737531542778,0.009907295927405357,0.01009343471378088,0.009764064103364944,0.009801246225833893,0.010072899051010609,0.009570866823196411,0.01002891268581152,0.009889954701066017,0.010078394785523415,0.010128315538167953,0.009723803028464317,0.009543443098664284,0.009784980677068233,0.009748915210366249,0.009946119040250778,0.00995139591395855,0.009875799529254436,0.00968046486377716,0.009804397821426392,0.009908247739076614,0.009938559494912624,0.009884115308523178,0.00978675577789545,0.010085800662636757,0.009997067973017693,0.009723547846078873,0.009942297823727131,0.009557165205478668,0.009876632131636143,0.009777159430086613,0.009754987433552742,0.009585881605744362,0.010192543268203735,0.010070993565022945,0.00987277738749981,0.009818819351494312,0.010021626949310303,0.00997227430343628,0.01011849194765091
v_ApplyEyeMakeup_g01_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c02.avi,ApplyEyeMakeup,123,4.92,25.0,320,240,320x240,0.010687954723834991,0.010525773279368877,0.00990399532020092,0.010083730332553387,0.009865469299256802,0.009770476259291172,0.00981658324599266,0.009776074439287186,0.009743582457304,0.010163848288357258,0.009856078773736954,0.009888834320008755,0.010368458926677704,0.010160946287214756,0.009879766963422298,0.009918722324073315,0.009999307803809643,0.009790945798158646,0.009771918877959251,0.0102726174518466,0.009615642949938774,0.009632215835154057,0.009777799248695374,0.009711390361189842,0.01003184262663126,0.00991869904100895,0.009988250210881233,0.00971368420869112,0.009738574735820293,0.009973141364753246,0.0097415242344141,0.009764382615685463,0.009818796999752522,0.010088001377880573,0.00973142683506012,0.010088787414133549,0.009768682532012463,0.009503326378762722,0.010272253304719925,0.009639658965170383,0.009871754795312881,0.009680366143584251,0.010032682679593563,0.009818140417337418,0.009912668727338314,0.010081237182021141,0.009818015620112419,0.00981817301362753,0.009646764025092125,0.010126329027116299,0.009459889493882656,0.009807310998439789,0.009894794784486294,0.010071037337183952,0.00986194983124733,0.010136449709534645,0.009990772232413292,0.010023153387010098,0.009846295230090618,0.010098360478878021,0.009766246192157269,0.010273033753037453,0.00987972505390644,0.010087043978273869,0.009716655127704144,0.009791589342057705,0.010033199563622475,0.009578904137015343,0.010016006417572498,0.009928431361913681,0.010119244456291199,0.010124439373612404,0.009753149002790451,0.009553377516567707,0.009769176132977009,0.009792395867407322,0.009976591914892197,0.00990602932870388,0.00989438034594059,0.00963805615901947,0.009810058400034904,0.009937046095728874,0.009949556551873684,0.009882098995149136,0.009785478003323078,0.01010230090469122,0.010041178204119205,0.009693548083305359,0.00993723701685667,0.009523571468889713,0.009869440458714962,0.00974225252866745,0.009775625541806221,0.009536871686577797,0.01017661951482296,0.010123122483491898,0.009862972423434258,0.009772293269634247,0.010023266077041626,0.009965990670025349,0.010132484138011932
v_ApplyEyeMakeup_g01_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c03.avi,ApplyEyeMakeup,259,10.36,25.0,320,240,320x240,0.010971500538289547,0.010706930421292782,0.01000447478145361,0.009979935362935066,0.009887258522212505,0.009858807548880577,0.009861860424280167,0.00974611472338438,0.009715503081679344,0.010004793293774128,0.009845724329352379,0.00997476652264595,0.010244299657642841,0.010029814206063747,0.009806477464735508,0.009946653619408607,0.010061156935989857,0.009783672168850899,0.009739545173943043,0.010212465189397335,0.009541262872517109,0.009613072499632835,0.009887046180665493,0.009841455146670341,0.010058407671749592,0.009924424812197685,0.009960140101611614,0.00979025848209858,0.009855425916612148,0.00996445119380951,0.009750165045261383,0.009732615202665329,0.009910964407026768,0.010047261603176594,0.009687066078186035,0.01013283059000969,0.00963526964187622,0.00946967862546444,0.010038762353360653,0.009625529870390892,0.009945905767381191,0.0096913892775774,0.010012125596404076,0.00992619153112173,0.00986557174474001,0.010008899495005608,0.009834213182330132,0.00983821414411068,0.009668651036918163,0.01005497295409441,0.009441538713872433,0.009727909229695797,0.009917933493852615,0.010118385776877403,0.009848959743976593,0.010084383189678192,0.010128266178071499,0.010027009062469006,0.009789079427719116,0.010150638408958912,0.009763604030013084,0.010197209194302559,0.009848388843238354,0.009975295513868332,0.00972658209502697,0.009693736210465431,0.009988143108785152,0.009644807316362858,0.010044801980257034,0.00988786667585373,0.010208716616034508,0.009980103000998497,0.009752180427312851,0.00952095352113247,0.009714779444038868,0.009829417802393436,0.010092790238559246,0.009859971702098846,0.009878953918814659,0.009697975590825081,0.010015745647251606,0.010009117424488068,0.009985828772187233,0.00974323321133852,0.009689964354038239,0.010169372893869877,0.009998420253396034,0.009725084528326988,0.009974249638617039,0.00947550404816866,0.009913643822073936,0.009733288548886776,0.009768878109753132,0.009505019523203373,0.010114286094903946,0.010177988559007645,0.009946515783667564,0.009752417914569378,0.009867633692920208,0.010047356598079205,0.010152061469852924
v_ApplyEyeMakeup_g01_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c04.avi,ApplyEyeMakeup,235,9.4,25.0,320,240,320x240,0.010887914337217808,0.010706610977649689,0.009963572025299072,0.009974215179681778,0.009866119362413883,0.009842450730502605,0.009823880158364773,0.0097206374630332,0.009707137942314148,0.010036646388471127,0.0098721357062459,0.00993677694350481,0.010290904901921749,0.010042545385658741,0.00983292143791914,0.009929181076586246,0.010024411603808403,0.00977265927940607,0.009733852930366993,0.010224979370832443,0.00954744778573513,0.009626910090446472,0.009844165295362473,0.009815525263547897,0.010030913166701794,0.009913788177073002,0.009981755167245865,0.009824566543102264,0.00980590470135212,0.0099863950163126,0.009782740846276283,0.00969923660159111,0.009911326691508293,0.01005259808152914,0.00972546823322773,0.010129264555871487,0.009666746482253075,0.009483561851084232,0.010109507478773594,0.009609505534172058,0.00990308541804552,0.009681095369160175,0.010020987130701542,0.009897024370729923,0.009960624389350414,0.010090663097798824,0.009838567115366459,0.009858740493655205,0.009650208987295628,0.010114138014614582,0.009429755620658398,0.009799962863326073,0.009903532452881336,0.010089070536196232,0.00983608327805996,0.010127375833690166,0.010070081800222397,0.010032471269369125,0.009800581261515617,0.010139856487512589,0.009744069539010525,0.010275609791278839,0.00989541970193386,0.010040699504315853,0.009775699116289616,0.00970312487334013,0.010065113194286823,0.009580993093550205,0.010014194995164871,0.00986897200345993,0.010186084546148777,0.010002365335822105,0.009722759015858173,0.009497325867414474,0.009703260846436024,0.009813955053687096,0.010017266497015953,0.009904804639518261,0.00985683873295784,0.009682255797088146,0.009932962246239185,0.009969600476324558,0.009922091849148273,0.00985642708837986,0.009727508760988712,0.010124821215867996,0.009967446327209473,0.009720996022224426,0.009989866055548191,0.009519818238914013,0.009847639128565788,0.009747184813022614,0.00978325679898262,0.009515276178717613,0.010149023495614529,0.010137436911463737,0.00987961608916521,0.009784610010683537,0.009892226196825504,0.01002355758100748,0.010177056305110455
v_ApplyEyeMakeup_g01_c05,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c05.avi,ApplyEyeMakeup,296,11.84,25.0,320,240,320x240,0.010979090817272663,0.010733470320701599,0.009933422319591045,0.009898948483169079,0.009899980388581753,0.009829353541135788,0.009876467287540436,0.009710493497550488,0.009693080559372902,0.01000612135976553,0.009848753921687603,0.009931046515703201,0.010314700193703175,0.010037337429821491,0.009843822568655014,0.00997961312532425,0.010063945315778255,0.009843384847044945,0.009764134883880615,0.01026694942265749,0.00962901022285223,0.009636233560740948,0.009898664429783821,0.009839832782745361,0.010017608292400837,0.009912315756082535,0.010009044781327248,0.00980315264314413,0.009795812889933586,0.009943998418748379,0.009697631001472473,0.009698095731437206,0.00993250496685505,0.010052870959043503,0.009709564037621021,0.010151440277695656,0.009634152054786682,0.00946085900068283,0.010136229917407036,0.009575199335813522,0.009911883622407913,0.009682384319603443,0.010003859177231789,0.009903645142912865,0.00989699549973011,0.010067895986139774,0.009856143034994602,0.009867059998214245,0.009609169326722622,0.010120900347828865,0.009420808404684067,0.00981131475418806,0.009920462034642696,0.010180812329053879,0.009811107069253922,0.010089478455483913,0.010079982690513134,0.00996372476220131,0.00976323802024126,0.010173480957746506,0.009797331877052784,0.010226977057754993,0.00985159631818533,0.0100154560059309,0.009759983979165554,0.009789646603167057,0.00999355036765337,0.009556065313518047,0.01002573873847723,0.009879612363874912,0.01020677387714386,0.009972380474209785,0.009747197851538658,0.009453744627535343,0.009709087200462818,0.00979463942348957,0.010066586546599865,0.009851065464317799,0.009923376142978668,0.009661761112511158,0.009958310052752495,0.009991240687668324,0.009901531971991062,0.00978709477931261,0.009702565148472786,0.010159527882933617,0.009968161582946777,0.00971157941967249,0.009991458617150784,0.009423703886568546,0.009880183264613152,0.009742853231728077,0.009754505939781666,0.009494789876043797,0.01020138431340456,0.010226608254015446,0.009890131652355194,0.009718848392367363,0.009847361594438553,0.010052895173430443,0.010190044529736042
v_ApplyEyeMakeup_g01_c06,ApplyEyeMakeup\v_ApplyEyeMakeup_g01_c06.avi,ApplyEyeMakeup,122,4.88,25.0,320,240,320x240,0.01073198951780796,0.010539044626057148,0.009991081431508064,0.009994445368647575,0.009881818667054176,0.009858580306172371,0.009793812409043312,0.009726648218929768,0.009681019932031631,0.01001199521124363,0.009828890673816204,0.009959240444004536,0.010278853587806225,0.010042747482657433,0.009860211983323097,0.009958917275071144,0.00989593006670475,0.009685705415904522,0.009787751361727715,0.010194183327257633,0.009605780243873596,0.009620480239391327,0.00985511764883995,0.009794744662940502,0.010045342147350311,0.009914366528391838,0.010054326616227627,0.009842251427471638,0.009812824428081512,0.009929878637194633,0.009728366509079933,0.009781290777027607,0.009895814582705498,0.010151876136660576,0.009692194871604443,0.01003610622137785,0.009708257392048836,0.009463532827794552,0.010254464112222195,0.009609323926270008,0.009886141866445541,0.009678246453404427,0.009978652000427246,0.00984785333275795,0.009843602776527405,0.01000226940959692,0.009807621128857136,0.009785264730453491,0.009704478085041046,0.010119283571839333,0.009484946727752686,0.009841963648796082,0.009982392191886902,0.010197564028203487,0.009810928255319595,0.01009373553097248,0.010031362995505333,0.010030718520283699,0.009893324226140976,0.010201971977949142,0.009843419305980206,0.010276147164404392,0.009925801306962967,0.010149662382900715,0.00980084016919136,0.009774909354746342,0.01008788961917162,0.009601881727576256,0.010073709301650524,0.009810411371290684,0.010125529952347279,0.010089329443871975,0.009831594303250313,0.0094818826764822,0.009714332409203053,0.009847692213952541,0.010021047666668892,0.009810506366193295,0.00984778068959713,0.009670102968811989,0.009920057840645313,0.009903425350785255,0.009911107830703259,0.009825418703258038,0.009738041087985039,0.010152371600270271,0.009876634925603867,0.009737190790474415,0.009932261891663074,0.009584993124008179,0.009813926182687283,0.00975851807743311,0.009758097119629383,0.009510072879493237,0.010205387137830257,0.010105627588927746,0.00986766442656517,0.009772985242307186,0.009943454526364803,0.010039003565907478,0.010137745179235935
v_ApplyEyeMakeup_g02_c01,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c01.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.010911493562161922,0.010630148462951183,0.009782291948795319,0.009724978357553482,0.009939349256455898,0.009768174029886723,0.00972886011004448,0.009719095192849636,0.009857806377112865,0.009835632517933846,0.009729956276714802,0.009870347566902637,0.01032544206827879,0.010150117799639702,0.009667606092989445,0.009983314201235771,0.010034284554421902,0.010141282342374325,0.009949283674359322,0.010520231910049915,0.009597919881343842,0.009882684797048569,0.010005893185734749,0.009999246336519718,0.009965888224542141,0.009935847483575344,0.009801531210541725,0.009656070731580257,0.009909110143780708,0.010013780556619167,0.009710968472063541,0.009877811186015606,0.009793998673558235,0.00986963789910078,0.009978570975363255,0.010197184979915619,0.009563717991113663,0.009371676482260227,0.01017901673913002,0.009875827468931675,0.009898725897073746,0.009732420556247234,0.00994608923792839,0.009963850490748882,0.009833171963691711,0.00989594217389822,0.009772161021828651,0.00992606207728386,0.009532642550766468,0.009959608316421509,0.00983196310698986,0.009625913575291634,0.009810908697545528,0.01005569938570261,0.009994064457714558,0.009907493367791176,0.010025609284639359,0.009830623865127563,0.009755676612257957,0.010114495642483234,0.010027526877820492,0.010198457166552544,0.009816708043217659,0.009808466769754887,0.009988194331526756,0.009858115576207638,0.009991574101150036,0.010043112561106682,0.01000411156564951,0.009763862937688828,0.010135761462152004,0.009817302227020264,0.009599635377526283,0.009600700810551643,0.009624026715755463,0.009925637394189835,0.010071905329823494,0.010114229284226894,0.010120757855474949,0.009709782898426056,0.00981108471751213,0.00995181780308485,0.009863144718110561,0.009788714349269867,0.009788203053176403,0.010094600729644299,0.009941023774445057,0.009719827212393284,0.009827947244048119,0.009656691923737526,0.009827164933085442,0.009710430167615414,0.009837763383984566,0.009526647627353668,0.009905416518449783,0.010142925195395947,0.010025112889707088,0.009527293965220451,0.009805294685065746,0.009851920418441296,0.01030788291245699
v_ApplyEyeMakeup_g02_c02,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c02.avi,ApplyEyeMakeup,146,5.84,25.0,320,240,320x240,0.011070246808230877,0.010687563568353653,0.00980475265532732,0.00981470849364996,0.00998732727020979,0.009782041423022747,0.009770374745130539,0.009690551087260246,0.009809472598135471,0.009855260141193867,0.009773791767656803,0.009836658835411072,0.010364538058638573,0.010089607909321785,0.009592493064701557,0.009922313503921032,0.010016418993473053,0.010039111599326134,0.009916454553604126,0.01048103254288435,0.009537222795188427,0.009781451895833015,0.009969157166779041,0.009999393485486507,0.010004612617194653,0.009920612908899784,0.009784769266843796,0.009632919915020466,0.009923961013555527,0.010006224736571312,0.009732975624501705,0.009839298203587532,0.009791052900254726,0.009931390173733234,0.00990226585417986,0.010210005566477776,0.009554174728691578,0.009372256696224213,0.010221634991466999,0.00984883401542902,0.009889344684779644,0.009716933593153954,0.009937691502273083,0.009915588423609734,0.009838486090302467,0.00991344079375267,0.00981556810438633,0.009926103055477142,0.009549019858241081,0.009923490695655346,0.009787940420210361,0.009639703668653965,0.009784592315554619,0.010104905813932419,0.010051781311631203,0.009924430400133133,0.010111265815794468,0.009843726642429829,0.009795054793357849,0.010150862857699394,0.010006680153310299,0.010243955999612808,0.009846721775829792,0.009852070361375809,0.009946316480636597,0.009823188185691833,0.009965414181351662,0.00991608016192913,0.010014760307967663,0.00972420908510685,0.010141192935407162,0.009814683347940445,0.009546414948999882,0.009576410986483097,0.009622680023312569,0.00991024263203144,0.010094582103192806,0.01017831638455391,0.010015693493187428,0.009680579416453838,0.009835331700742245,0.009969741106033325,0.009856600314378738,0.009760864078998566,0.009773547761142254,0.010148640722036362,0.009976687841117382,0.009737994521856308,0.009856629185378551,0.009611760266125202,0.009899319149553776,0.009727556258440018,0.009779739193618298,0.009518004022538662,0.00997184868901968,0.010214005596935749,0.010017947293817997,0.009594229981303215,0.009823423810303211,0.009838376194238663,0.010278691537678242
v_ApplyEyeMakeup_g02_c03,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c03.avi,ApplyEyeMakeup,216,8.64,25.0,320,240,320x240,0.011107015423476696,0.010702114552259445,0.009863261133432388,0.009798415005207062,0.00995834544301033,0.009788944385945797,0.009808027185499668,0.009676611982285976,0.00983473937958479,0.009849573485553265,0.009742289781570435,0.009909800253808498,0.010321013629436493,0.010061211884021759,0.009625663980841637,0.009873754344880581,0.009945150464773178,0.009909708052873611,0.00990140438079834,0.010457878932356834,0.009546929970383644,0.009821848012506962,0.009936478920280933,0.010027434676885605,0.010029153898358345,0.00990330334752798,0.009875519201159477,0.009667596779763699,0.00991063378751278,0.010002588853240013,0.009730838239192963,0.00984601117670536,0.009876495227217674,0.00996953435242176,0.009875462390482426,0.010203966870903969,0.009504429996013641,0.009368149563670158,0.010135694406926632,0.009829208254814148,0.00990102719515562,0.009753079153597355,0.010004500858485699,0.009916812181472778,0.009827380999922752,0.009932584129273891,0.009825329296290874,0.009951862506568432,0.009610813111066818,0.009945866651833057,0.009740611538290977,0.00969824567437172,0.009861273691058159,0.010166170075535774,0.010017494671046734,0.009991799481213093,0.01009346917271614,0.009834236465394497,0.009757732972502708,0.010173860937356949,0.009999873116612434,0.010213017463684082,0.009824521839618683,0.009814055636525154,0.009897860698401928,0.009782286360859871,0.00993181113153696,0.010011574253439903,0.009966389276087284,0.009762757457792759,0.0101081021130085,0.009777313098311424,0.009622019715607166,0.009498191066086292,0.009609644301235676,0.009912713430821896,0.010147015564143658,0.010043948888778687,0.010016469284892082,0.009633747860789299,0.009931798093020916,0.010053942911326885,0.009954235516488552,0.009701664559543133,0.009695355780422688,0.010132878087460995,0.009925903752446175,0.00973356794565916,0.009898209013044834,0.00961112417280674,0.00992631446570158,0.009755718521773815,0.00982547178864479,0.009553717449307442,0.009928293526172638,0.010215855203568935,0.010007517412304878,0.009577191434800625,0.009751668199896812,0.00984733086079359,0.010198583826422691
v_ApplyEyeMakeup_g02_c04,ApplyEyeMakeup\v_ApplyEyeMakeup_g02_c04.avi,ApplyEyeMakeup,170,6.8,25.0,320,240,320x240,0.01104352530092001,0.010659961961209774,0.009826532565057278,0.009891804307699203,0.01001589186489582,0.009750429540872574,0.009760195389389992,0.009641996584832668,0.00977560505270958,0.01006016880273819,0.009840063750743866,0.00982019491493702,0.010492206551134586,0.010093185119330883,0.009731419384479523,0.00992964580655098,0.00989111140370369,0.009801873937249184,0.009793701581656933,0.010447095148265362,0.009634836576879025,0.009659143164753914,0.009846254251897335,0.00985955260694027,0.010148538276553154,0.009897206909954548,0.009837402030825615,0.009612709283828735,0.009887606836855412,0.010049714706838131,0.009772459045052528,0.009644621051847935,0.009783212095499039,0.010334854945540428,0.00970363337546587,0.010168727487325668,0.009573397226631641,0.00949726440012455,0.010396521538496017,0.009816492907702923,0.009967729449272156,0.009794197976589203,0.00990545004606247,0.00993200670927763,0.009895708411931992,0.009949823841452599,0.009745738469064236,0.01000185590237379,0.009608054533600807,0.009996616281569004,0.009583408944308758,0.009832196868956089,0.0097727682441473,0.010181080549955368,0.009997016750276089,0.009926031343638897,0.010047022253274918,0.010033152997493744,0.009818751364946365,0.010201509110629559,0.009602736681699753,0.010092361830174923,0.00980304554104805,0.009784970432519913,0.00974471215158701,0.009657010436058044,0.009912164881825447,0.009838942438364029,0.010155841708183289,0.009837822057306767,0.01005468424409628,0.009670262224972248,0.009510003961622715,0.009635583497583866,0.009685766883194447,0.009887768886983395,0.010220738127827644,0.010307234711945057,0.009820446372032166,0.009765954688191414,0.009964972734451294,0.010107871145009995,0.010070248506963253,0.009661233983933926,0.009597772732377052,0.010143228806555271,0.009910090826451778,0.009890544228255749,0.009874728508293629,0.009674422442913055,0.00991465151309967,0.009727642871439457,0.009805507957935333,0.009563559666275978,0.009850180707871914,0.010142127983272076,0.010120387189090252,0.009599397890269756,0.009764214977622032,0.009951164945960045,0.010097146965563297
